execution_count,companyId,companyName,month,MARKETING,MARKETING_LITE,UTILITY,dau_count,unique_users_count
5082.0,1,Shippify,2025-04,,,,,
10777.0,1,Shippify,2025-05,,,,14.0,14.0
21152.0,1,Shippify,2025-06,0.0,0.0,4.0,,
26329.0,1,Shippify,2025-07,0.0,16451.0,2358.0,,
28414.0,1,Shippify,2025-08,0.0,20387.0,3291.0,,
25384.0,1,Shippify,2025-09,0.0,22725.0,2993.0,,
22851.0,1,Shippify,2025-10,0.0,22911.0,3021.0,,
22715.0,1,Shippify,2025-11,0.0,77538.0,42.0,,
21002.0,1,Shippify,2025-12,0.0,40870.0,1.0,,
1008.0,5,DevLab,2025-01,,,,6.0,6.0
1180.0,5,DevLab,2025-02,,,,126.0,62.0
1514.0,5,DevLab,2025-03,,,,165.0,78.0
1456.0,5,DevLab,2025-04,,,,143.0,62.0
1404.0,5,DevLab,2025-05,,,,152.0,76.0
1440.0,5,DevLab,2025-06,,,,167.0,67.0
1397.0,5,DevLab,2025-07,21.0,23.0,300.0,104.0,52.0
1604.0,5,DevLab,2025-08,56.0,17.0,300.0,3.0,3.0
1920.0,5,DevLab,2025-09,3.0,47.0,242.0,,
1971.0,5,DevLab,2025-10,0.0,62.0,224.0,1.0,1.0
2025.0,5,DevLab,2025-11,0.0,57.0,347.0,,
2418.0,5,DevLab,2025-12,0.0,40.0,217.0,7.0,3.0
62.0,11,BdP,2025-01,,,,,
4.0,11,BdP,2025-02,,,,,
2091.0,11,BdP,2025-04,,,,,
642.0,11,BdP,2025-05,,,,,
942.0,11,BdP,2025-06,,,,,
436.0,11,BdP,2025-07,32309.0,0.0,1565.0,,
715427.0,11,BdP,2025-08,78825.0,0.0,2617.0,,
2094833.0,11,BdP,2025-09,36835.0,0.0,862.0,,
1954647.0,11,BdP,2025-10,38823.0,0.0,66.0,,
1761592.0,11,BdP,2025-11,78376.0,0.0,36.0,,
1830345.0,11,BdP,2025-12,89384.0,0.0,49.0,,
9.0,28,El Rosado,2025-03,,,,,
15030.0,28,El Rosado,2025-04,,,,,
16728.0,28,El Rosado,2025-05,,,,1.0,1.0
15071.0,28,El Rosado,2025-06,,,,30.0,12.0
16158.0,28,El Rosado,2025-07,0.0,0.0,1.0,19.0,5.0
16568.0,28,El Rosado,2025-08,,,,15.0,3.0
17878.0,28,El Rosado,2025-09,0.0,0.0,6.0,51.0,41.0
24013.0,28,El Rosado,2025-10,0.0,0.0,4.0,36.0,34.0
20185.0,28,El Rosado,2025-11,0.0,0.0,105.0,47.0,36.0
20732.0,28,El Rosado,2025-12,0.0,0.0,232.0,63.0,58.0
91.0,35,Datafast,2025-01,,,,536.0,449.0
54.0,35,Datafast,2025-02,,,,543.0,451.0
637.0,35,Datafast,2025-03,,,,1245.0,1060.0
632.0,35,Datafast,2025-04,,,,1058.0,902.0
506.0,35,Datafast,2025-05,,,,994.0,835.0
386.0,35,Datafast,2025-06,1532.0,0.0,366.0,784.0,660.0
288.0,35,Datafast,2025-07,49712.0,0.0,32157.0,712.0,606.0
313.0,35,Datafast,2025-08,37449.0,0.0,32767.0,666.0,570.0
310.0,35,Datafast,2025-09,38571.0,0.0,26290.0,606.0,493.0
240.0,35,Datafast,2025-10,31609.0,23884.0,30387.0,611.0,522.0
248.0,35,Datafast,2025-11,125.0,37646.0,31989.0,554.0,467.0
675.0,35,Datafast,2025-12,0.0,79355.0,28939.0,504.0,402.0
188.0,45,Plus Services,2025-08,,,,,
325.0,45,Plus Services,2025-09,,,,,
79.0,45,Plus Services,2025-10,,,,,
112.0,45,Plus Services,2025-11,,,,,
78.0,45,Plus Services,2025-12,,,,,
85732.0,54,Pycca,2025-01,,,,2447.0,2144.0
113744.0,54,Pycca,2025-02,,,,6786.0,6000.0
361270.0,54,Pycca,2025-03,,,,17297.0,13971.0
197101.0,54,Pycca,2025-04,,,,10600.0,9828.0
180026.0,54,Pycca,2025-05,,,,8813.0,8169.0
263392.0,54,Pycca,2025-06,,,,7372.0,6863.0
187019.0,54,Pycca,2025-07,0.0,24643.0,11192.0,9156.0,8488.0
136340.0,54,Pycca,2025-08,0.0,22900.0,14613.0,23646.0,19069.0
50067.0,54,Pycca,2025-09,0.0,8592.0,15271.0,23774.0,19310.0
50540.0,54,Pycca,2025-10,0.0,32042.0,16550.0,24324.0,19952.0
79098.0,54,Pycca,2025-11,0.0,23644.0,22382.0,34570.0,28141.0
91293.0,54,Pycca,2025-12,0.0,20859.0,17895.0,33179.0,27356.0
150.0,75,Chubb,2025-04,,,,2.0,2.0
53.0,75,Chubb,2025-05,,,,1.0,1.0
,75,,2025-06,0.0,0.0,43.0,,
,75,,2025-07,0.0,3984.0,3884.0,,
,75,,2025-08,0.0,1826.0,3478.0,,
,75,,2025-09,0.0,1455.0,3282.0,,
12.0,75,Chubb,2025-10,0.0,2766.0,3370.0,,
8.0,75,Chubb,2025-11,0.0,2864.0,3292.0,,
,75,,2025-12,0.0,2071.0,3237.0,,
546910.0,85,Interagua GEA,2025-07,,,,,
859826.0,85,Interagua GEA,2025-08,,,,,
868414.0,85,Interagua GEA,2025-09,,,,2.0,2.0
905785.0,85,Interagua GEA,2025-10,,,,,
826160.0,85,Interagua GEA,2025-11,0.0,3011.0,0.0,,
779932.0,85,Interagua GEA,2025-12,0.0,1794.0,0.0,,
132292.0,95,Veris,2025-01,,,,8353.0,6358.0
114302.0,95,Veris,2025-02,,,,6449.0,4764.0
142029.0,95,Veris,2025-03,,,,6927.0,4936.0
162356.0,95,Veris,2025-04,,,,7419.0,5307.0
176555.0,95,Veris,2025-05,,,,6973.0,4958.0
182739.0,95,Veris,2025-06,0.0,0.0,217.0,7036.0,5122.0
199202.0,95,Veris,2025-07,3340.0,0.0,12349.0,7154.0,5274.0
190154.0,95,Veris,2025-08,8591.0,0.0,10244.0,6700.0,4905.0
198207.0,95,Veris,2025-09,8896.0,0.0,15100.0,6760.0,5016.0
197452.0,95,Veris,2025-10,10152.0,0.0,15736.0,6649.0,4956.0
213904.0,95,Veris,2025-11,20058.0,0.0,12460.0,6525.0,4843.0
216943.0,95,Veris,2025-12,20755.0,0.0,13899.0,6520.0,4895.0
158.0,110,Dipaso,2025-01,,,,17.0,16.0
279.0,110,Dipaso,2025-02,,,,47.0,36.0
722.0,110,Dipaso,2025-03,,,,50.0,44.0
19095.0,110,Dipaso,2025-04,,,,1421.0,1309.0
22743.0,110,Dipaso,2025-05,,,,1801.0,1664.0
31361.0,110,Dipaso,2025-06,,,,1947.0,1843.0
27005.0,110,Dipaso,2025-07,103.0,0.0,0.0,1155.0,1102.0
37933.0,110,Dipaso,2025-08,,,,1308.0,1259.0
34343.0,110,Dipaso,2025-09,,,,1186.0,1133.0
37760.0,110,Dipaso,2025-10,,,,1176.0,1124.0
54246.0,110,Dipaso,2025-11,,,,1463.0,1402.0
39750.0,110,Dipaso,2025-12,,,,1263.0,1215.0
,111,,2025-06,212.0,0.0,0.0,7.0,5.0
177.0,111,Muebles El Bosque,2025-07,3927.0,0.0,0.0,3.0,2.0
23848.0,111,Muebles El Bosque,2025-08,5526.0,0.0,0.0,40.0,37.0
25416.0,111,Muebles El Bosque,2025-09,2445.0,0.0,0.0,42.0,41.0
27517.0,111,Muebles El Bosque,2025-10,3470.0,0.0,0.0,74.0,70.0
53896.0,111,Muebles El Bosque,2025-11,2996.0,0.0,0.0,89.0,84.0
53832.0,111,Muebles El Bosque,2025-12,3020.0,0.0,0.0,146.0,129.0
,121,,2025-01,,,,9.0,5.0
2.0,121,Facephi<>Peigo,2025-02,,,,11.0,9.0
129.0,121,Facephi<>Peigo,2025-03,,,,8.0,3.0
188.0,121,Facephi<>Peigo,2025-04,,,,11.0,5.0
177.0,121,Facephi<>Peigo,2025-05,,,,15.0,8.0
8.0,121,Facephi<>Peigo,2025-06,,,,2.0,1.0
30.0,121,Facephi<>Peigo,2025-07,,,,3.0,2.0
126.0,121,Facephi<>Peigo,2025-08,,,,9.0,6.0
18.0,121,Facephi<>Peigo,2025-09,,,,2.0,1.0
1.0,121,Facephi<>Peigo,2025-10,,,,1.0,1.0
16.0,121,Facephi<>Peigo,2025-11,,,,2.0,2.0
85.0,123,Security Data,2025-01,,,,,
274853.0,123,Security Data,2025-02,,,,180.0,180.0
369263.0,123,Security Data,2025-03,,,,3503.0,3464.0
367499.0,123,Security Data,2025-04,,,,2931.0,2899.0
312809.0,123,Security Data,2025-05,,,,2360.0,2324.0
309054.0,123,Security Data,2025-06,,,,1048.0,1037.0
373890.0,123,Security Data,2025-07,33936.0,0.0,30563.0,463.0,425.0
325236.0,123,Security Data,2025-08,44688.0,0.0,14491.0,8717.0,7544.0
339475.0,123,Security Data,2025-09,42567.0,0.0,22187.0,25852.0,22512.0
294462.0,123,Security Data,2025-10,51795.0,0.0,7011.0,20810.0,18108.0
307883.0,123,Security Data,2025-11,54246.0,0.0,10013.0,14076.0,11860.0
326832.0,123,Security Data,2025-12,72376.0,0.0,7925.0,13690.0,11537.0
29389.0,124,GEA Ecuador,2025-01,,,,,
86926.0,124,GEA Ecuador,2025-02,,,,9.0,5.0
120617.0,124,GEA Ecuador,2025-03,,,,84.0,21.0
164392.0,124,GEA Ecuador,2025-04,,,,1333.0,893.0
157943.0,124,GEA Ecuador,2025-05,,,,3154.0,2071.0
147412.0,124,GEA Ecuador,2025-06,973.0,0.0,238.0,2667.0,1871.0
154593.0,124,GEA Ecuador,2025-07,23372.0,10716.0,36479.0,5710.0,3813.0
160092.0,124,GEA Ecuador,2025-08,32035.0,11132.0,37473.0,8970.0,5896.0
153248.0,124,GEA Ecuador,2025-09,10666.0,17915.0,38538.0,8241.0,5483.0
147812.0,124,GEA Ecuador,2025-10,25.0,22933.0,38065.0,7254.0,4717.0
128712.0,124,GEA Ecuador,2025-11,0.0,24248.0,35977.0,5667.0,3852.0
141937.0,124,GEA Ecuador,2025-12,0.0,22391.0,38131.0,6711.0,4391.0
10036.0,125,UTPL Consultas,2025-06,1608.0,0.0,0.0,,
86051.0,125,UTPL Consultas,2025-07,52653.0,0.0,1552.0,,
113734.0,125,UTPL Consultas,2025-08,77024.0,0.0,0.0,,
130942.0,125,UTPL Consultas,2025-09,348490.0,0.0,0.0,,
74306.0,125,UTPL Consultas,2025-10,99522.0,765.0,0.0,,
91938.0,125,UTPL Consultas,2025-11,307.0,5751.0,1405.0,,
76712.0,125,UTPL Consultas,2025-12,0.0,7093.0,5.0,,
1.0,133,Banco del Austro,2025-01,,,,,
319.0,133,Banco del Austro,2025-02,,,,1.0,1.0
172.0,133,Banco del Austro,2025-03,,,,,
1250.0,133,Banco del Austro,2025-04,,,,32.0,12.0
87.0,133,Banco del Austro,2025-06,,,,2.0,2.0
305.0,133,Banco del Austro,2025-07,,,,1.0,1.0
53.0,133,Banco del Austro,2025-08,,,,,
59.0,133,Banco del Austro,2025-10,,,,,
8.0,133,Banco del Austro,2025-11,,,,,
11.0,133,Banco del Austro,2025-12,,,,,
397.0,135,Jelou Dev,2025-01,,,,4.0,3.0
635.0,135,Jelou Dev,2025-02,,,,18.0,8.0
385.0,135,Jelou Dev,2025-03,,,,9.0,5.0
637.0,135,Jelou Dev,2025-04,,,,15.0,6.0
854.0,135,Jelou Dev,2025-05,,,,18.0,12.0
518.0,135,Jelou Dev,2025-06,0.0,1.0,0.0,24.0,18.0
673.0,135,Jelou Dev,2025-07,0.0,70.0,4.0,16.0,9.0
582.0,135,Jelou Dev,2025-08,0.0,63.0,6.0,16.0,9.0
589.0,135,Jelou Dev,2025-09,0.0,41.0,10.0,13.0,5.0
194.0,135,Jelou Dev,2025-10,0.0,30.0,8.0,5.0,3.0
293.0,135,Jelou Dev,2025-11,0.0,17.0,11.0,12.0,5.0
409.0,135,Jelou Dev,2025-12,0.0,10.0,6.0,16.0,11.0
54085.0,138,Cervecería Nacional,2025-01,,,,10000.0,6573.0
63396.0,138,Cervecería Nacional,2025-02,,,,9134.0,5641.0
34374.0,138,Cervecería Nacional,2025-03,,,,4114.0,3126.0
25338.0,138,Cervecería Nacional,2025-04,,,,3331.0,2510.0
24491.0,138,Cervecería Nacional,2025-05,,,,2961.0,2296.0
39289.0,138,Cervecería Nacional,2025-06,,,,3241.0,2533.0
22185.0,138,Cervecería Nacional,2025-07,2961.0,1594.0,2267.0,2980.0,2340.0
19209.0,138,Cervecería Nacional,2025-08,6015.0,1388.0,20649.0,2985.0,2362.0
19656.0,138,Cervecería Nacional,2025-09,373.0,2435.0,17308.0,2736.0,2103.0
19942.0,138,Cervecería Nacional,2025-10,908.0,764.0,10923.0,2546.0,1950.0
13825.0,138,Cervecería Nacional,2025-11,2362.0,755.0,8440.0,2363.0,1812.0
19906.0,138,Cervecería Nacional,2025-12,11238.0,3748.0,17376.0,3095.0,2411.0
1677.0,147,Netlife,2025-01,,,,,
1211730.0,147,Netlife,2025-02,,,,,
1525557.0,147,Netlife,2025-03,,,,4.0,4.0
1328406.0,147,Netlife,2025-04,,,,,
1645721.0,147,Netlife,2025-05,,,,,
1781732.0,147,Netlife,2025-06,295.0,0.0,76.0,,
1605668.0,147,Netlife,2025-07,38784.0,0.0,22447.0,12.0,5.0
1508676.0,147,Netlife,2025-08,30751.0,0.0,24875.0,22.0,7.0
1684340.0,147,Netlife,2025-09,81984.0,12510.0,29295.0,1008.0,947.0
1649782.0,147,Netlife,2025-10,10611.0,27400.0,29764.0,1647.0,1562.0
1432421.0,147,Netlife,2025-11,9493.0,19424.0,25599.0,2253.0,2121.0
1520563.0,147,Netlife,2025-12,7157.0,130163.0,25884.0,1975.0,1877.0
146.0,148,Generali,2025-03,,,,,
24.0,148,Generali,2025-04,,,,,
,148,,2025-06,0.0,0.0,33.0,,
,148,,2025-07,0.0,1.0,2567.0,,
,148,,2025-08,0.0,0.0,2509.0,,
,148,,2025-09,0.0,0.0,2348.0,,
,148,,2025-10,0.0,0.0,2325.0,,
,148,,2025-11,0.0,0.0,2149.0,,
,148,,2025-12,0.0,0.0,2092.0,,
,149,,2025-04,,,,3.0,2.0
528.0,149,GEA Recursos Humanos,2025-06,,,,,
399.0,149,GEA Recursos Humanos,2025-07,0.0,0.0,1.0,,
210.0,149,GEA Recursos Humanos,2025-08,0.0,0.0,1.0,,
198.0,149,GEA Recursos Humanos,2025-09,0.0,0.0,1.0,,
136.0,149,GEA Recursos Humanos,2025-10,,,,,
170.0,149,GEA Recursos Humanos,2025-11,0.0,0.0,1.0,,
203.0,149,GEA Recursos Humanos,2025-12,,,,,
236004.0,150,Deprati,2025-01,,,,,
240560.0,150,Deprati,2025-02,,,,,
285269.0,150,Deprati,2025-03,,,,,
306417.0,150,Deprati,2025-04,,,,,
277865.0,150,Deprati,2025-05,,,,,
283303.0,150,Deprati,2025-06,,,,,
303478.0,150,Deprati,2025-07,0.0,3657.0,47440.0,,
313285.0,150,Deprati,2025-08,0.0,4321.0,58724.0,43.0,16.0
317138.0,150,Deprati,2025-09,0.0,15210.0,80060.0,9.0,5.0
323160.0,150,Deprati,2025-10,0.0,2113.0,145663.0,1.0,1.0
428132.0,150,Deprati,2025-11,0.0,13848.0,119769.0,33.0,12.0
460539.0,150,Deprati,2025-12,0.0,27844.0,166903.0,11266.0,9869.0
1936874.0,155,Banco Guayaquil,2025-01,,,,3.0,1.0
1864811.0,155,Banco Guayaquil,2025-02,,,,1.0,1.0
2168941.0,155,Banco Guayaquil,2025-03,,,,,
2418883.0,155,Banco Guayaquil,2025-04,,,,6.0,3.0
2491639.0,155,Banco Guayaquil,2025-05,,,,2.0,1.0
2166488.0,155,Banco Guayaquil,2025-06,,,,8.0,3.0
2323574.0,155,Banco Guayaquil,2025-07,157297.0,0.0,21603.0,1505.0,1116.0
2617412.0,155,Banco Guayaquil,2025-08,286044.0,0.0,8888.0,1873.0,1299.0
2471551.0,155,Banco Guayaquil,2025-09,92402.0,112327.0,12690.0,2382.0,1644.0
3031752.0,155,Banco Guayaquil,2025-10,1503.0,514969.0,13520.0,2429.0,1596.0
2936524.0,155,Banco Guayaquil,2025-11,0.0,797851.0,11045.0,2682.0,1799.0
3128215.0,155,Banco Guayaquil,2025-12,0.0,601821.0,16372.0,2.0,2.0
6.0,183,Tracklink,2025-01,,,,2.0,1.0
3566.0,183,Tracklink,2025-02,,,,7.0,4.0
33460.0,183,Tracklink,2025-03,,,,3.0,2.0
5903.0,183,Tracklink,2025-04,,,,,
5890.0,183,Tracklink,2025-05,,,,2.0,2.0
6433.0,183,Tracklink,2025-06,176.0,0.0,29.0,2.0,2.0
7018.0,183,Tracklink,2025-07,23719.0,0.0,2178.0,3.0,2.0
4888.0,183,Tracklink,2025-08,36467.0,0.0,2457.0,6.0,4.0
8548.0,183,Tracklink,2025-09,19198.0,8690.0,2770.0,4.0,2.0
7151.0,183,Tracklink,2025-10,248.0,32104.0,2335.0,2.0,2.0
6905.0,183,Tracklink,2025-11,0.0,32142.0,2067.0,3.0,3.0
5685.0,183,Tracklink,2025-12,0.0,32826.0,2150.0,,
,205,,2025-06,0.0,0.0,3.0,,
,205,,2025-07,5.0,0.0,215.0,,
,205,,2025-08,3.0,0.0,248.0,,
,205,,2025-09,0.0,0.0,185.0,,
,205,,2025-10,0.0,0.0,172.0,,
,205,,2025-11,0.0,0.0,138.0,,
,205,,2025-12,0.0,0.0,79.0,,
1416.0,253,Bivi,2025-08,,,,,
5195.0,253,Bivi,2025-09,,,,,
4869.0,253,Bivi,2025-10,,,,,
12580.0,253,Bivi,2025-11,,,,,
12154.0,253,Bivi,2025-12,,,,,
,257,,2025-06,6.0,0.0,11.0,,
,257,,2025-07,397.0,0.0,3132.0,,
,257,,2025-08,643.0,0.0,2852.0,,
222.0,257,Tracklink Área Financiera,2025-09,583.0,144.0,3790.0,2.0,1.0
698.0,257,Tracklink Área Financiera,2025-10,6.0,618.0,3392.0,4.0,1.0
703.0,257,Tracklink Área Financiera,2025-11,0.0,1049.0,3085.0,18.0,13.0
1553.0,257,Tracklink Área Financiera,2025-12,0.0,497.0,3562.0,42.0,23.0
1691.0,258,Luzverde,2025-01,,,,,
1453.0,258,Luzverde,2025-02,,,,,
1467.0,258,Luzverde,2025-03,,,,,
1848.0,258,Luzverde,2025-04,,,,,
1856.0,258,Luzverde,2025-05,,,,,
910.0,258,Luzverde,2025-06,,,,,
1877.0,258,Luzverde,2025-07,178.0,0.0,4499.0,,
1023.0,258,Luzverde,2025-08,504.0,0.0,3639.0,3.0,1.0
514.0,258,Luzverde,2025-09,238.0,0.0,2137.0,,
708.0,258,Luzverde,2025-10,237.0,0.0,2452.0,2.0,2.0
549.0,258,Luzverde,2025-11,287.0,0.0,2423.0,,
595.0,258,Luzverde,2025-12,263.0,0.0,2346.0,,
171.0,288,Junta de Beneficencia,2025-03,,,,2.0,1.0
50.0,288,Junta de Beneficencia,2025-04,,,,2.0,1.0
5695.0,288,Junta de Beneficencia,2025-10,,,,,
51726.0,288,Junta de Beneficencia,2025-11,,,,,
44421.0,288,Junta de Beneficencia,2025-12,,,,,
,303,,2025-06,104.0,0.0,116.0,,
,303,,2025-07,11406.0,0.0,10847.0,,
,303,,2025-08,9676.0,1266.0,10392.0,,
,303,,2025-09,511.0,5059.0,14343.0,,
,303,,2025-10,706.0,4726.0,15302.0,,
,303,,2025-11,620.0,4560.0,14556.0,,
,303,,2025-12,456.0,4751.0,15080.0,,
,304,,2025-06,0.0,0.0,743.0,,
,304,,2025-07,0.0,0.0,38693.0,,
,304,,2025-08,0.0,3828.0,42138.0,,
,304,,2025-09,0.0,4285.0,39195.0,,
,304,,2025-10,0.0,2381.0,43117.0,,
,304,,2025-11,0.0,15.0,54126.0,,
20.0,304,Picker,2025-12,0.0,0.0,51071.0,,
6.0,305,GEA Guatemala,2025-05,,,,,
,305,,2025-06,0.0,0.0,70.0,,
,305,,2025-07,0.0,0.0,4330.0,,
,305,,2025-08,0.0,0.0,4145.0,,
,305,,2025-09,0.0,127.0,4091.0,,
,305,,2025-10,0.0,667.0,3884.0,,
,305,,2025-11,0.0,632.0,3655.0,,
,305,,2025-12,0.0,589.0,3630.0,,
1137.0,307,Banco Amazonas,2025-06,,,,,
6682.0,307,Banco Amazonas,2025-07,,,,,
5088.0,307,Banco Amazonas,2025-08,,,,,
825.0,307,Banco Amazonas,2025-09,,,,,
3205.0,307,Banco Amazonas,2025-10,,,,,
2476.0,307,Banco Amazonas,2025-11,,,,,
4627.0,307,Banco Amazonas,2025-12,,,,,
,311,,2025-02,,,,1.0,1.0
,311,,2025-03,,,,12.0,3.0
,311,,2025-05,,,,7.0,5.0
331.0,311,Espol,2025-06,,,,29.0,18.0
708.0,311,Espol,2025-07,,,,51.0,27.0
889.0,311,Espol,2025-08,,,,60.0,29.0
1135.0,311,Espol,2025-09,,,,97.0,74.0
567.0,311,Espol,2025-10,,,,74.0,66.0
639.0,311,Espol,2025-11,,,,326.0,308.0
124.0,311,Espol,2025-12,,,,98.0,96.0
14.0,312,ABInBev Colombia,2025-03,,,,5.0,3.0
51426.0,312,ABInBev Colombia,2025-05,,,,5719.0,4591.0
85332.0,312,ABInBev Colombia,2025-06,0.0,0.0,970.0,16.0,3.0
93202.0,312,ABInBev Colombia,2025-07,0.0,11651.0,512.0,16.0,3.0
88769.0,312,ABInBev Colombia,2025-08,0.0,7033.0,1912.0,15.0,3.0
90197.0,312,ABInBev Colombia,2025-09,0.0,4170.0,602.0,,
89310.0,312,ABInBev Colombia,2025-10,0.0,14259.0,11.0,,
89831.0,312,ABInBev Colombia,2025-11,0.0,8731.0,716.0,,
99027.0,312,ABInBev Colombia,2025-12,0.0,15315.0,324.0,,
,316,,2025-01,,,,118.0,114.0
,316,,2025-02,,,,192.0,180.0
27.0,316,CasaPlan MotorPlan,2025-03,,,,9.0,9.0
,316,,2025-04,,,,24.0,24.0
1533.0,316,CasaPlan MotorPlan,2025-05,,,,84.0,83.0
1183.0,316,CasaPlan MotorPlan,2025-06,,,,65.0,62.0
2103.0,316,CasaPlan MotorPlan,2025-07,3242.0,0.0,654.0,26.0,25.0
2330.0,316,CasaPlan MotorPlan,2025-08,9282.0,0.0,617.0,44.0,40.0
2368.0,316,CasaPlan MotorPlan,2025-09,4965.0,0.0,780.0,33.0,29.0
2391.0,316,CasaPlan MotorPlan,2025-10,8181.0,0.0,650.0,63.0,61.0
1925.0,316,CasaPlan MotorPlan,2025-11,5210.0,0.0,584.0,154.0,143.0
1728.0,316,CasaPlan MotorPlan,2025-12,6517.0,0.0,2.0,153.0,135.0
52.0,317,Aurea,2025-01,,,,,
52.0,317,Aurea,2025-02,,,,6.0,6.0
27.0,317,Aurea,2025-03,,,,26.0,25.0
37.0,317,Aurea,2025-04,,,,34.0,33.0
75.0,317,Aurea,2025-05,,,,65.0,63.0
25.0,317,Aurea,2025-06,,,,12.0,12.0
39.0,317,Aurea,2025-07,18.0,0.0,0.0,27.0,24.0
36.0,317,Aurea,2025-08,214.0,0.0,0.0,19.0,18.0
22.0,317,Aurea,2025-09,,,,15.0,15.0
23.0,317,Aurea,2025-10,,,,21.0,21.0
21.0,317,Aurea,2025-11,,,,13.0,12.0
41.0,317,Aurea,2025-12,,,,30.0,29.0
,321,,2025-07,0.0,22608.0,0.0,,
,321,,2025-09,0.0,20941.0,0.0,,
,321,,2025-10,0.0,9605.0,0.0,,
15.0,321,Interoc,2025-11,0.0,22540.0,0.0,,
270.0,321,Interoc,2025-12,0.0,23840.0,0.0,2.0,1.0
1542.0,322,Jelou Shop,2025-01,,,,118.0,53.0
554.0,322,Jelou Shop,2025-02,,,,79.0,58.0
488.0,322,Jelou Shop,2025-03,,,,73.0,51.0
1040.0,322,Jelou Shop,2025-04,,,,147.0,74.0
1243.0,322,Jelou Shop,2025-05,,,,143.0,61.0
1731.0,322,Jelou Shop,2025-06,,,,209.0,118.0
857.0,322,Jelou Shop,2025-07,,,,134.0,89.0
811.0,322,Jelou Shop,2025-08,,,,95.0,59.0
1178.0,322,Jelou Shop,2025-09,,,,178.0,123.0
974.0,322,Jelou Shop,2025-10,,,,154.0,99.0
454.0,322,Jelou Shop,2025-11,,,,83.0,58.0
447.0,322,Jelou Shop,2025-12,,,,70.0,43.0
657.0,331,Jelou Producto,2025-01,,,,149.0,77.0
1684.0,331,Jelou Producto,2025-02,,,,272.0,186.0
662.0,331,Jelou Producto,2025-03,,,,140.0,83.0
1068.0,331,Jelou Producto,2025-04,,,,227.0,133.0
747.0,331,Jelou Producto,2025-05,,,,180.0,120.0
734.0,331,Jelou Producto,2025-06,2.0,0.0,0.0,184.0,119.0
782.0,331,Jelou Producto,2025-07,1.0,20.0,12.0,162.0,110.0
801.0,331,Jelou Producto,2025-08,0.0,24.0,2.0,159.0,96.0
616.0,331,Jelou Producto,2025-09,1.0,40.0,7.0,86.0,43.0
1124.0,331,Jelou Producto,2025-10,0.0,101.0,29.0,234.0,172.0
522.0,331,Jelou Producto,2025-11,0.0,6.0,6.0,111.0,72.0
847.0,331,Jelou Producto,2025-12,0.0,54.0,6.0,84.0,48.0
,337,,2025-01,,,,1.0,1.0
,337,,2025-02,,,,2.0,1.0
25013.0,337,Piloto Creditia,2025-04,,,,3538.0,3178.0
118562.0,337,Piloto Creditia,2025-05,,,,4849.0,4382.0
111388.0,337,Piloto Creditia,2025-06,,,,4319.0,3904.0
107779.0,337,Piloto Creditia,2025-07,1856.0,0.0,111.0,4251.0,3949.0
112336.0,337,Piloto Creditia,2025-08,2627.0,0.0,107.0,4607.0,4144.0
111660.0,337,Piloto Creditia,2025-09,1514.0,0.0,112.0,4392.0,4075.0
104920.0,337,Piloto Creditia,2025-10,1430.0,0.0,77.0,4396.0,4009.0
124193.0,337,Piloto Creditia,2025-11,4.0,0.0,0.0,5433.0,5090.0
112695.0,337,Piloto Creditia,2025-12,1115.0,0.0,0.0,5369.0,4858.0
14.0,339,Movil Group,2025-03,,,,,
5.0,339,Movil Group,2025-05,,,,,
,339,,2025-07,0.0,22.0,0.0,,
173.0,353,Yomp,2025-01,,,,,
132.0,353,Yomp,2025-02,,,,,
4590.0,353,Yomp,2025-03,,,,,
22162.0,353,Yomp,2025-04,,,,,
25738.0,353,Yomp,2025-05,,,,,
23474.0,353,Yomp,2025-06,,,,,
22162.0,353,Yomp,2025-07,0.0,68.0,0.0,,
23034.0,353,Yomp,2025-08,0.0,128.0,0.0,,
22751.0,353,Yomp,2025-09,0.0,597.0,0.0,,
21712.0,353,Yomp,2025-10,0.0,3338.0,0.0,,
22763.0,353,Yomp,2025-11,0.0,14672.0,0.0,,
25727.0,353,Yomp,2025-12,0.0,369.0,0.0,,
9.0,358,Seguros Liberty,2025-01,,,,,
61.0,358,Seguros Liberty,2025-02,,,,,
720.0,358,Seguros Liberty,2025-03,,,,,
87.0,358,Seguros Liberty,2025-04,,,,,
31.0,358,Seguros Liberty,2025-05,,,,,
2.0,358,Seguros Liberty,2025-06,,,,,
,358,,2025-07,0.0,195.0,2823.0,,
,358,,2025-08,0.0,1260.0,2355.0,,
,358,,2025-09,0.0,319.0,3103.0,,
38.0,358,Seguros Liberty,2025-10,0.0,371.0,3538.0,,
,358,,2025-11,0.0,1058.0,2376.0,,
,358,,2025-12,0.0,894.0,2465.0,,
92.0,359,Arca EC,2025-08,,,,,
100.0,359,Arca EC,2025-09,,,,,
110.0,359,Arca EC,2025-10,,,,,
89.0,359,Arca EC,2025-11,,,,,
95.0,359,Arca EC,2025-12,,,,,
6686.0,361,Jelou Pay,2025-01,,,,31.0,29.0
6483.0,361,Jelou Pay,2025-02,,,,83.0,81.0
6502.0,361,Jelou Pay,2025-03,,,,143.0,120.0
12081.0,361,Jelou Pay,2025-04,,,,1103.0,682.0
25932.0,361,Jelou Pay,2025-05,,,,2384.0,1488.0
30422.0,361,Jelou Pay,2025-06,,,,2995.0,1852.0
